Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Ecuador,ECU,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,52.1477346,53.0322378,53.916741,54.6567516,55.3967622,56.1367728,56.8767834,57.616794,58.4543868,59.2919796,60.1295724,60.9671652,61.804758,62.6452902,63.4858224,64.3263546,65.1668868,66.007419,66.8398668,67.6723146,68.5047624,69.3372102,70.169658,70.9865852,71.8035124,72.6204396,73.4373668,74.254294,74.880296,75.506298,76.1323,76.758302,77.384304,77.7946756,78.2050472,78.6154188,79.0257904,79.436162,79.8551344,80.2741068,80.6930792,81.1120516,81.531024,81.7983706,82.0657172,82.3330638,82.6004104,82.867757,83.0968782,83.3259994,83.5551206,83.7842418,84.013363,84.3203596,84.6273562,84.9343528,85.2413494,85.548346,85.7505808,85.9528156,86.1550504,
"Egypt, Arab Rep.",EGY,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,50.9977792,51.7492386,52.500698,53.1269228,53.7531476,54.3793724,55.0055972,55.631822,56.0191974,56.4065728,56.7939482,57.1813236,57.568699,58.4843494,59.3999998,60.3156502,61.2313006,62.146951,62.9062006,63.6654502,64.4246998,65.1839494,65.943199,66.8010524,67.6589058,68.5167592,69.3746126,70.232466,70.688585,71.144704,71.600823,72.056942,72.513061,73.096324,73.679587,74.26285,74.846113,75.429376,75.6789228,75.9284696,76.1780164,76.4275632,76.67711,76.8862474,77.0953848,77.3045222,77.5136596,77.722797,78.0385198,78.3542426,78.6699654,78.9856882,79.301411,79.649061,79.996711,80.344361,80.692011,81.039661,81.3074496,81.5752382,81.8430268,
Euro area,EMU,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,79.22152235,79.68897616,80.15857027,80.45006304,80.7423635,81.0348569,81.32698236,81.6182951,81.91191481,82.20542087,82.50001166,82.79393902,83.08615124,83.452517,83.81834086,84.18326804,84.54851808,84.91542593,85.23457083,85.55297437,85.87030312,86.18790345,86.50506245,86.77903405,87.0537767,87.32914658,87.60424976,87.87935376,88.07840814,88.27678595,88.47523705,88.67572759,88.87766621,89.09784107,89.31736585,89.53596637,89.7534766,89.97063258,90.15936595,90.34678256,90.53389187,90.72284307,90.91288747,91.06214544,91.21215341,91.36227009,91.51237764,91.66298354,91.78047065,91.89643473,92.01190873,92.12891514,92.24144201,92.35909609,92.47605665,92.59076655,92.70645276,92.82365942,92.93894249,93.05287639,93.16781229,
Eritrea,ERI,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,31.3602986,32.2936288,33.226959,33.7888014,34.3506438,34.9124862,35.4743286,36.036171,36.5159224,36.9956738,37.4754252,37.9551766,38.434928,38.8430688,39.2512096,39.6593504,40.0674912,40.475632,40.7991886,41.1227452,41.4463018,41.7698584,42.093415,42.3865234,42.6796318,42.9727402,43.2658486,43.558957,44.1164562,44.6739554,45.2314546,45.7889538,46.346453,47.04018,47.733907,48.427634,49.121361,49.815088,50.5023856,51.1896832,51.8769808,52.5642784,53.251576,54.3590424,55.4665088,56.5739752,57.6814416,58.788908,59.7658532,60.7427984,61.7197436,62.6966888,63.673634,64.5095528,65.3454716,66.1813904,67.0173092,67.853228,68.4670766,69.0809252,69.6947738,
Spain,ESP,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,78.3716738,79.0418814,79.712089,80.1967024,80.6813158,81.1659292,81.6505426,82.135156,82.539787,82.944418,83.349049,83.75368,84.158311,84.652176,85.146041,85.639906,86.133771,86.627636,87.0615536,87.4954712,87.9293888,88.3633064,88.797224,88.998361,89.199498,89.400635,89.601772,89.802909,89.9877618,90.1726146,90.3574674,90.5423202,90.727173,90.9539736,91.1807742,91.4075748,91.6343754,91.861176,92.0167256,92.1722752,92.3278248,92.4833744,92.638924,92.769315,92.899706,93.030097,93.160488,93.290879,93.3821442,93.4734094,93.5646746,93.6559398,93.747205,93.863064,93.978923,94.094782,94.210641,94.3265,94.4255138,94.5245276,94.6235414,
Estonia,EST,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,79.0857784,79.8113352,80.536892,80.841679,81.146466,81.451253,81.75604,82.060827,82.0832918,82.1057566,82.1282214,82.1506862,82.173151,82.0475278,81.9219046,81.7962814,81.6706582,81.545035,81.4392748,81.3335146,81.2277544,81.1219942,81.016234,81.1902804,81.3643268,81.5383732,81.7124196,81.886466,81.5005498,81.1146336,80.7287174,80.3428012,79.956885,80.1937222,80.4305594,80.6673966,80.9042338,81.141071,81.628477,82.115883,82.603289,83.090695,83.578101,84.107669,84.637237,85.166805,85.696373,86.225941,86.8540704,87.4821998,88.1103292,88.7384586,89.366588,89.643494,89.9204,90.197306,90.474212,90.751118,90.8658448,90.9805716,91.0952984,
Ethiopia,ETH,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,31.359828,32.293616,33.227404,33.7892564,34.3511088,34.9129612,35.4748136,36.036666,36.4125714,36.7884768,37.1643822,37.5402876,37.916193,38.1240514,38.3319098,38.5397682,38.7476266,38.955485,38.7305032,38.5055214,38.2805396,38.0555578,37.830576,38.5660224,39.3014688,40.0369152,40.7723616,41.507808,41.9729888,42.4381696,42.9033504,43.3685312,43.833712,44.2311128,44.6285136,45.0259144,45.4233152,45.820716,46.344989,46.869262,47.393535,47.917808,48.442081,50.3589882,52.2758954,54.1928026,56.1097098,58.026617,59.745953,61.465289,63.184625,64.903961,66.623297,67.3747876,68.1262782,68.8777688,69.6292594,70.38075,70.9760526,71.5713552,72.1666578,
European Union,EUU,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,78.6445536,79.21205705,79.7814132,80.06604431,80.35122091,80.63744358,80.92129202,81.20339229,81.47558764,81.74852098,82.02191448,82.29771992,82.57094543,82.872391,83.17403972,83.47606146,83.77878855,84.08614148,84.33757521,84.58956416,84.8399577,85.08979918,85.33635296,85.55701858,85.77804555,86.00067265,86.22183496,86.44491414,86.63186359,86.82081106,87.00929227,87.20259928,87.39427478,87.62297659,87.84996993,88.0780246,88.30556531,88.53449222,88.76042392,88.98501474,89.21132983,89.44500005,89.68034457,89.85318821,90.02596752,90.1991276,90.3723781,90.54953022,90.71488515,90.87540341,91.03539165,91.1931169,91.3506584,91.48880317,91.62691162,91.7637492,91.90159293,92.04067441,92.16663041,92.29000236,92.41385885,
Fragile and conflict affected situations,FCS,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,43.44469068,44.07397596,44.68047109,45.1500615,45.61786918,46.08924008,46.59429147,47.10088284,47.56561381,48.02118998,48.46379657,48.9477368,49.41219298,49.77191197,50.12255248,50.46863235,50.82432756,51.17769773,51.51316268,51.85903278,52.2178343,52.62842242,53.03570377,53.40347154,53.76358848,54.10999988,54.46725196,54.81250572,54.88843686,54.95751581,55.08152314,55.15451883,55.22906012,55.18825749,55.14199264,55.10213473,55.09648042,55.09829304,55.30410189,55.50329213,55.69333709,55.88370703,56.07072889,56.70646754,57.3492144,58.0003622,58.67544792,59.35293157,60.12425198,60.88822301,61.64472486,62.40580514,63.16453387,63.71127163,64.24597648,64.77584268,65.29994301,65.81894834,66.15656214,66.50393148,66.86569124,
Finland,FIN,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,79.3288476,79.7248078,80.120768,80.4531018,80.7854356,81.1177694,81.4501032,81.782437,82.2323994,82.6823618,83.1323242,83.5822866,84.032249,84.4763712,84.9204934,85.3646156,85.8087378,86.25286,86.596085,86.93931,87.282535,87.62576,87.968985,88.0459198,88.1228546,88.1997894,88.2767242,88.353659,88.5430312,88.7324034,88.9217756,89.1111478,89.30052,89.4982196,89.6959192,89.8936188,90.0913184,90.289018,90.3790122,90.4690064,90.5590006,90.6489948,90.738989,90.8353344,90.9316798,91.0280252,91.1243706,91.220716,91.4209608,91.6212056,91.8214504,92.0216952,92.22194,92.3542506,92.4865612,92.6188718,92.7511824,92.883493,92.9889004,93.0943078,93.1997152,
Fiji,FJI,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,63.1840368,64.1062834,65.02853,65.4105918,65.7926536,66.1747154,66.5567772,66.938839,67.0004522,67.0620654,67.1236786,67.1852918,67.246905,67.5020584,67.7572118,68.0123652,68.2675186,68.522672,68.7611742,68.9996764,69.2381786,69.4766808,69.715183,70.0419234,70.3686638,70.6954042,71.0221446,71.348885,71.1808824,71.0128798,70.8448772,70.6768746,70.508872,70.2717446,70.0346172,69.7974898,69.5603624,69.323235,69.496084,69.668933,69.841782,70.014631,70.18748,70.1835916,70.1797032,70.1758148,70.1719264,70.168038,70.4500006,70.7319632,71.0139258,71.2958884,71.577851,71.7867128,71.9955746,72.2044364,72.4132982,72.62216,72.9378194,73.2534788,73.5691382,
France,FRA,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,80.421869,80.895982,81.370095,81.6126302,81.8551654,82.0977006,82.3402358,82.582771,82.8827536,83.1827362,83.4827188,83.7827014,84.082684,84.4449594,84.8072348,85.1695102,85.5317856,85.894061,86.1711576,86.4482542,86.7253508,87.0024474,87.279544,87.5470634,87.8145828,88.0821022,88.3496216,88.617141,88.8085158,88.9998906,89.1912654,89.3826402,89.574015,89.7360504,89.8980858,90.0601212,90.2221566,90.384192,90.5125152,90.6408384,90.7691616,90.8974848,91.025808,91.146026,91.266244,91.386462,91.50668,91.626898,91.7271634,91.8274288,91.9276942,92.0279596,92.128225,92.1713104,92.2143958,92.2574812,92.3005666,92.343652,92.4187036,92.4937552,92.5688068,
Faroe Islands,FRO,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,54.217023,54.890189,55.563355,56.2104628,56.8575706,57.5046784,58.1517862,58.798894,59.4794834,60.1600728,60.8406622,61.5212516,62.201841,62.8109628,63.4200846,64.0292064,64.6383282,65.24745,65.5472954,65.8471408,66.1469862,66.4468316,66.746677,66.8828076,67.0189382,67.1550688,67.2911994,67.42733,67.6289908,67.8306516,68.0323124,68.2339732,68.435634,68.6113608,68.7870876,68.9628144,69.1385412,69.314268,69.5415616,69.7688552,69.9961488,70.2234424,70.450736,70.8051888,71.1596416,71.5140944,71.8685472,72.223,72.5228192,72.8226384,73.1224576,73.4222768,73.722096,73.9742354,74.2263748,74.4785142,74.7306536,74.982793,75.2226232,75.4624534,75.7022836,
Gabon,GAB,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,33.406734,33.819312,34.23189,35.3842126,36.5365352,37.6888578,38.8411804,39.993503,41.1339746,42.2744462,43.4149178,44.5553894,45.695861,46.8497698,48.0036786,49.1575874,50.3114962,51.465405,52.6614866,53.8575682,55.0536498,56.2497314,57.445813,58.4675366,59.4892602,60.5109838,61.5327074,62.554431,62.429168,62.303905,62.178642,62.053379,61.928116,61.1341164,60.3401168,59.5461172,58.7521176,57.958118,57.1467684,56.3354188,55.5240692,54.7127196,53.90137,54.5682694,55.2351688,55.9020682,56.5689676,57.235867,58.6849998,60.1341326,61.5832654,63.0323982,64.481531,65.8323006,67.1830702,68.5338398,69.8846094,71.235379,71.580687,71.925995,72.271303,
United Kingdom,GBR,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,80.6557966,80.8294698,81.003143,81.163738,81.324333,81.484928,81.645523,81.806118,81.9026108,81.9991036,82.0955964,82.1920892,82.288582,82.4470266,82.6054712,82.7639158,82.9223604,83.080805,83.3526422,83.6244794,83.8963166,84.1681538,84.439991,84.681798,84.923605,85.165412,85.407219,85.649026,85.9633064,86.2775868,86.5918672,86.9061476,87.220428,87.4478978,87.6753676,87.9028374,88.1303072,88.357777,88.562668,88.767559,88.97245,89.177341,89.382232,89.5567972,89.7313624,89.9059276,90.0804928,90.255058,90.4288884,90.6027188,90.7765492,90.9503796,91.12421,91.15373,91.18325,91.21277,91.24229,91.27181,91.3491128,91.4264156,91.5037184,
Georgia,GEO,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,72.6328814,73.3184172,74.003953,74.615551,75.227149,75.838747,76.450345,77.061943,77.492104,77.922265,78.352426,78.782587,79.212748,79.6386302,80.0645124,80.4903946,80.9162768,81.342159,81.3254334,81.3087078,81.2919822,81.2752566,81.258531,81.4841544,81.7097778,81.9354012,82.1610246,82.386648,82.3966382,82.4066284,82.4166186,82.4266088,82.436599,82.1498226,81.8630462,81.5762698,81.2894934,81.002717,81.2050828,81.4074486,81.6098144,81.8121802,82.014546,82.3854266,82.7563072,83.1271878,83.4980684,83.868949,84.2062724,84.5435958,84.8809192,85.2182426,85.555566,85.8512846,86.1470032,86.4427218,86.7384404,87.034159,87.1896954,87.3452318,87.5007682,
Ghana,GHA,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,40.025135,40.72216,41.419185,41.941849,42.464513,42.987177,43.509841,44.032505,44.6392204,45.2459358,45.8526512,46.4593666,47.066082,47.5241934,47.9823048,48.4404162,48.8985276,49.356639,49.76653,50.176421,50.586312,50.996203,51.406094,52.0374288,52.6687636,53.3000984,53.9314332,54.562768,55.3629324,56.1630968,56.9632612,57.7634256,58.56359,57.9795038,57.3954176,56.8113314,56.2272452,55.643159,55.70505,55.766941,55.828832,55.890723,55.952614,56.8992302,57.8458464,58.7924626,59.7390788,60.685695,61.1394208,61.5931466,62.0468724,62.5005982,62.954324,63.5739886,64.1936532,64.8133178,65.4329824,66.052647,66.5222738,66.9919006,67.4615274,
Gibraltar,GIB,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,26.4151216,26.7173188,27.019516,27.255402,27.491288,27.727174,27.96306,28.198946,28.6175038,29.0360616,29.4546194,29.8731772,30.291735,30.9768392,31.6619434,32.3470476,33.0321518,33.717256,34.6974316,35.6776072,36.6577828,37.6379584,38.618134,40.2214058,41.8246776,43.4279494,45.0312212,46.634493,47.524852,48.415211,49.30557,50.195929,51.086288,50.6687494,50.2512108,49.8336722,49.4161336,48.998595,48.4869634,47.9753318,47.4637002,46.9520686,46.440437,47.9429454,49.4454538,50.9479622,52.4504706,53.952979,54.4965986,55.0402182,55.5838378,56.1274574,56.671077,57.6744708,58.6778646,59.6812584,60.6846522,61.688046,62.242623,62.7972,63.351777,
"Gambia, The",GMB,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,22.72253,23.046936,23.371342,24.0148478,24.6583536,25.3018594,25.9453652,26.588871,27.8219438,29.0550166,30.2880894,31.5211622,32.754235,33.9959206,35.2376062,36.4792918,37.7209774,38.962663,40.161559,41.360455,42.559351,43.758247,44.957143,45.9078636,46.8585842,47.8093048,48.7600254,49.710746,50.0384002,50.3660544,50.6937086,51.0213628,51.349017,51.8639412,52.3788654,52.8937896,53.4087138,53.923638,54.3933136,54.8629892,55.3326648,55.8023404,56.272016,56.8679426,57.4638692,58.0597958,58.6557224,59.251649,59.6977924,60.1439358,60.5900792,61.0362226,61.482366,61.9131992,62.3440324,62.7748656,63.2056988,63.636532,64.2257536,64.8149752,65.4041968,
Guinea-Bissau,GNB,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,31.04375,31.44531,31.84687,32.324635,32.8024,33.280165,33.75793,34.235695,34.6803312,35.1249674,35.5696036,36.0142398,36.458876,36.9843994,37.5099228,38.0354462,38.5609696,39.086493,39.6590842,40.2316754,40.8042666,41.3768578,41.949449,42.4439172,42.9383854,43.4328536,43.9273218,44.42179,44.9716894,45.5215888,46.0714882,46.6213876,47.171287,47.4271692,47.6830514,47.9389336,48.1948158,48.450698,48.6499106,48.8491232,49.0483358,49.2475484,49.446761,49.6388456,49.8309302,50.0230148,50.2150994,50.407184,51.1313616,51.8555392,52.5797168,53.3038944,54.028072,54.3338838,54.6396956,54.9455074,55.2513192,55.557131,56.1074302,56.6577294,57.2080286,
Equatorial Guinea,GNQ,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,29.2347972,29.6430606,30.051324,30.4641752,30.8770264,31.2898776,31.7027288,32.11558,32.5338496,32.9521192,33.3703888,33.7886584,34.206928,34.6341228,35.0613176,35.4885124,35.9157072,36.342902,37.33759,38.332278,39.326966,40.321654,41.316342,41.7784006,42.2404592,42.7025178,43.1645764,43.626635,44.2530384,44.8794418,45.5058452,46.1322486,46.758652,47.386703,48.014754,48.642805,49.270856,49.898907,50.1805404,50.4621738,50.7438072,51.0254406,51.307074,51.3566976,51.4063212,51.4559448,51.5055684,51.555192,52.0612926,52.5673932,53.0734938,53.5795944,54.085695,54.4088864,54.7320778,55.0552692,55.3784606,55.701652,56.2481418,56.7946316,57.3411214,
Greece,GRC,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,76.89981,77.633795,78.36778,78.6781808,78.9885816,79.2989824,79.6093832,79.919784,80.3128252,80.7058664,81.0989076,81.4919488,81.88499,82.2111672,82.5373444,82.8635216,83.1896988,83.515876,84.0723518,84.6288276,85.1853034,85.7417792,86.298255,86.5490548,86.7998546,87.0506544,87.3014542,87.552254,88.1698222,88.7873904,89.4049586,90.0225268,90.640095,90.7971146,90.9541342,91.1111538,91.2681734,91.425193,91.596838,91.768483,91.940128,92.111773,92.283418,92.3587704,92.4341228,92.5094752,92.5848276,92.66018,92.724349,92.788518,92.852687,92.916856,92.981025,93.0420884,93.1031518,93.1642152,93.2252786,93.286342,93.3754178,93.4644936,93.5535694,
Grenada,GRD,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,66.3602428,67.0609964,67.76175,68.2017668,68.6417836,69.0818004,69.5218172,69.961834,70.2888166,70.6157992,70.9427818,71.2697644,71.596747,71.9290254,72.2613038,72.5935822,72.9258606,73.258139,73.3888694,73.5195998,73.6503302,73.7810606,73.911791,74.088566,74.265341,74.442116,74.618891,74.795666,75.3233668,75.8510676,76.3787684,76.9064692,77.43417,78.1043594,78.7745488,79.4447382,80.1149276,80.785117,81.0714806,81.3578442,81.6442078,81.9305714,82.216935,82.2212438,82.2255526,82.2298614,82.2341702,82.238479,82.0816168,81.9247546,81.7678924,81.6110302,81.454168,81.4120544,81.3699408,81.3278272,81.2857136,81.2436,81.3073608,81.3711216,81.4348824,
Greenland,GRL,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,40.867815,41.690626,42.513437,43.4984202,44.4834034,45.4683866,46.4533698,47.438353,48.4618132,49.4852734,50.5087336,51.5321938,52.555654,53.3044024,54.0531508,54.8018992,55.5506476,56.299396,57.0381144,57.7768328,58.5155512,59.2542696,59.992988,60.842128,61.691268,62.540408,63.389548,64.238688,65.09891,65.959132,66.819354,67.679576,68.539798,69.4009792,70.2621604,71.1233416,71.9845228,72.845704,73.4593504,74.0729968,74.6866432,75.3002896,75.913936,76.322694,76.731452,77.14021,77.548968,77.957726,78.4560146,78.9543032,79.4525918,79.9508804,80.449169,80.7395496,81.0299302,81.3203108,81.6106914,81.901072,82.1777868,82.4545016,82.7312164,
Guam,GUM,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,64.1195808,64.9258194,65.732058,66.5190672,67.3060764,68.0930856,68.8800948,69.667104,70.3895346,71.1119652,71.8343958,72.5568264,73.279257,73.8844738,74.4896906,75.0949074,75.7001242,76.305341,76.8296718,77.3540026,77.8783334,78.4026642,78.926995,79.3820026,79.8370102,80.2920178,80.7470254,81.202033,81.5927174,81.9834018,82.3740862,82.7647706,83.155455,83.6212324,84.0870098,84.5527872,85.0185646,85.484342,85.9875622,86.4907824,86.9940026,87.4972228,88.000443,88.4139058,88.8273686,89.2408314,89.6542942,90.067757,90.3740796,90.6804022,90.9867248,91.2930474,91.59937,91.8726282,92.1458864,92.4191446,92.6924028,92.965661,93.0785256,93.1913902,93.3042548,
Guyana,GUY,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,62.7984706,63.0369828,63.275495,63.5035818,63.7316686,63.9597554,64.1878422,64.415929,64.4938084,64.5716878,64.6495672,64.7274466,64.805326,64.9957626,65.1861992,65.3766358,65.5670724,65.757509,65.9423998,66.1272906,66.3121814,66.4970722,66.681963,66.9600948,67.2382266,67.5163584,67.7944902,68.072622,68.2200946,68.3675672,68.5150398,68.6625124,68.809985,68.980082,69.150179,69.320276,69.490373,69.66047,69.4994658,69.3384616,69.1774574,69.0164532,68.855449,69.2837836,69.7121182,70.1404528,70.5687874,70.997122,71.372452,71.747782,72.123112,72.498442,72.873772,73.0583862,73.2430004,73.4276146,73.6122288,73.796843,73.9852224,74.1736018,74.3619812,
High income,HIC,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,77.37879225,77.86240151,78.34723747,78.64965229,78.95335846,79.25778071,79.55990476,79.86398785,80.18518157,80.50604028,80.82596199,81.15347638,81.47836098,81.86176027,82.2467221,82.63315838,83.02057288,83.41132688,83.70741297,84.0055889,84.30512723,84.60598793,84.90711279,85.14853721,85.39254175,85.63989264,85.88966783,86.14196162,86.36213742,86.58417686,86.80527166,87.02843902,87.25603106,87.46479165,87.67265586,87.87640637,88.08392088,88.29013948,88.48055945,88.67050002,88.86153697,89.05515773,89.24985469,89.40793028,89.56468006,89.72070011,89.87834594,90.03694851,90.16450877,90.29018356,90.41594089,90.539734,90.66477281,90.72008909,90.77582538,90.83140664,90.8893184,90.94846299,91.04438918,91.13970907,91.22857512,
"Hong Kong SAR, China",HKG,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,75.0951342,75.9752306,76.855327,77.4636258,78.0719246,78.6802234,79.2885222,79.896821,80.3928928,80.8889646,81.3850364,81.8811082,82.37718,82.7304274,83.0836748,83.4369222,83.7901696,84.143417,84.6340936,85.1247702,85.6154468,86.1061234,86.5968,87.02397,87.45114,87.87831,88.30548,88.73265,89.05037,89.36809,89.68581,90.00353,90.32125,90.66888,91.01651,91.36414,91.71177,92.0594,92.2761034,92.4928068,92.7095102,92.9262136,93.142917,93.2660536,93.3891902,93.5123268,93.6354634,93.7586,93.8092004,93.8598008,93.9104012,93.9610016,94.011602,94.1444838,94.2773656,94.4102474,94.5431292,94.676011,94.7554504,94.8348898,94.9143292,
Honduras,HND,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,41.5340456,42.5813668,43.628688,44.5377204,45.4467528,46.3557852,47.2648176,48.17385,49.0875826,50.0013152,50.9150478,51.8287804,52.742513,53.7637598,54.7850066,55.8062534,56.8275002,57.848747,58.9988312,60.1489154,61.2989996,62.4490838,63.599168,64.7753286,65.9514892,67.1276498,68.3038104,69.479971,70.1391304,70.7982898,71.4574492,72.1166086,72.775768,73.3990922,74.0224164,74.6457406,75.2690648,75.892389,76.2359316,76.5794742,76.9230168,77.2665594,77.610102,77.94604,78.281978,78.617916,78.953854,79.289792,79.6104686,79.9311452,80.2518218,80.5724984,80.893175,81.1361862,81.3791974,81.6222086,81.8652198,82.108231,82.3210348,82.5338386,82.7466424,
Heavily indebted poor countries (HIPC),HPC,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,32.93602116,33.53660111,34.13647,34.66070677,35.18371985,35.70575938,36.23379683,36.76017054,37.34121865,37.9201538,38.49727887,39.08081916,39.66230722,40.22162945,40.78018043,41.33871168,41.90188316,42.4648238,42.93022453,43.39904778,43.87075324,44.35441434,44.83574639,45.28936854,45.73593898,46.17505271,46.61124965,47.03960811,47.05200187,47.05878901,47.06945376,47.10620209,47.16754197,47.2782196,47.37100387,47.44550584,47.51390304,47.57137355,48.00789774,48.44106187,48.87395948,49.31467482,49.75825128,50.85680064,51.95316883,53.04704302,54.14355253,55.23843883,56.43112477,57.62428484,58.81862443,60.01959277,61.22228786,62.09326895,62.96171663,63.8275761,64.69254427,65.55635008,66.07684035,66.59622831,67.11489833,
Croatia,HRV,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,71.7595342,72.5066286,73.253723,73.9355262,74.6173294,75.2991326,75.9809358,76.662739,77.2563618,77.8499846,78.4436074,79.0372302,79.630853,80.1254266,80.6200002,81.1145738,81.6091474,82.103721,82.225773,82.347825,82.469877,82.591929,82.713981,82.99751,83.281039,83.564568,83.848097,84.131626,84.4349946,84.7383632,85.0417318,85.3451004,85.648469,86.0779412,86.5074134,86.9368856,87.3663578,87.79583,87.880231,87.964632,88.049033,88.133434,88.217835,88.4655838,88.7133326,88.9610814,89.2088302,89.456579,89.6214672,89.7863554,89.9512436,90.1161318,90.28102,90.4778422,90.6746644,90.8714866,91.0683088,91.265131,91.3930708,91.5210106,91.6489504,
Haiti,HTI,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,35.2833542,35.8025646,36.321775,36.7854544,37.2491338,37.7128132,38.1764926,38.640172,39.0829424,39.5257128,39.9684832,40.4112536,40.854024,41.8032368,42.7524496,43.7016624,44.6508752,45.600088,46.1530318,46.7059756,47.2589194,47.8118632,48.364807,48.8829014,49.4009958,49.9190902,50.4371846,50.955279,51.4596998,51.9641206,52.4685414,52.9729622,53.477383,53.976026,54.474669,54.973312,55.471955,55.970598,56.245701,56.520804,56.795907,57.07101,57.346113,58.0352188,58.7243246,59.4134304,60.1025362,60.791642,61.4123768,62.0331116,62.6538464,63.2745812,63.895316,64.5302246,65.1651332,65.8000418,66.4349504,67.069859,67.5225026,67.9751462,68.4277898,
Hungary,HUN,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,76.8274844,77.4586352,78.089786,78.3768732,78.6639604,78.9510476,79.2381348,79.525222,79.4955108,79.4657996,79.4360884,79.4063772,79.376666,79.3752628,79.3738596,79.3724564,79.3710532,79.36965,79.2365208,79.1033916,78.9702624,78.8371332,78.704004,78.8023936,78.9007832,78.9991728,79.0975624,79.195952,79.202407,79.208862,79.215317,79.221772,79.228227,79.6428864,80.0575458,80.4722052,80.8868646,81.301524,81.6780458,82.0545676,82.4310894,82.8076112,83.184133,83.4021298,83.6201266,83.8381234,84.0561202,84.274117,84.5584364,84.8427558,85.1270752,85.4113946,85.695714,85.9970702,86.2984264,86.5997826,86.9011388,87.202495,87.3456266,87.4887582,87.6318898,
