Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Ecuador,ECU,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,47.7805452,48.6541036,49.527662,50.204689,50.881716,51.558743,52.23577,52.912797,53.5443144,54.1758318,54.8073492,55.4388666,56.070384,56.6993356,57.3282872,57.9572388,58.5861904,59.215142,59.9328878,60.6506336,61.3683794,62.0861252,62.803871,63.4256396,64.0474082,64.6691768,65.2909454,65.912714,66.3747078,66.8367016,67.2986954,67.7606892,68.222683,68.5449112,68.8671394,69.1893676,69.5115958,69.833824,70.2103466,70.5868692,70.9633918,71.3399144,71.716437,72.0473896,72.3783422,72.7092948,73.0402474,73.3712,73.7411954,74.1111908,74.4811862,74.8511816,75.221177,75.5977174,75.9742578,76.3507982,76.7273386,77.103879,77.4120342,77.7201894,78.0283446,
"Egypt, Arab Rep.",EGY,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,43.169173,43.727885,44.286597,44.7457738,45.2049506,45.6641274,46.1233042,46.582481,46.8993484,47.2162158,47.5330832,47.8499506,48.166818,48.939436,49.712054,50.484672,51.25729,52.029908,52.711279,53.39265,54.074021,54.755392,55.436763,56.2396772,57.0425914,57.8455056,58.6484198,59.451334,59.8910516,60.3307692,60.7704868,61.2102044,61.649922,62.218527,62.787132,63.355737,63.924342,64.492947,64.7538974,65.0148478,65.2757982,65.5367486,65.797699,66.1114696,66.4252402,66.7390108,67.0527814,67.366552,67.745709,68.124866,68.504023,68.88318,69.262337,69.544169,69.826001,70.107833,70.389665,70.671497,70.9378204,71.2041438,71.4704672,
Euro area,EMU,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,66.81449636,67.10168513,67.38897062,67.59361594,67.79865733,68.00452475,68.21143108,68.41725412,68.68582725,68.95415168,69.22326812,69.49175012,69.75807415,70.06762504,70.37633529,70.68361767,70.99295505,71.30362805,71.68632777,72.06933598,72.45233257,72.83461964,73.21640881,73.64073633,74.06480037,74.48854051,74.91196519,75.33423236,75.62328872,75.91272529,76.20454622,76.5022642,76.80442209,77.31116654,77.81511552,78.31611696,78.8136031,79.30980151,79.76353921,80.21408077,80.66406813,81.11762299,81.57153491,81.94155791,82.31384074,82.68662026,83.05948625,83.43357352,83.77552841,84.11607098,84.45780637,84.80049573,85.13856509,85.35904053,85.57828997,85.7918539,86.00643054,86.22322248,86.46164447,86.69421321,86.9299788,
Eritrea,ERI,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,26.1002116,26.9249058,27.7496,28.2873912,28.8251824,29.3629736,29.9007648,30.438556,30.8687496,31.2989432,31.7291368,32.1593304,32.589524,33.0458204,33.5021168,33.9584132,34.4147096,34.871006,35.2078046,35.5446032,35.8814018,36.2182004,36.554999,36.905547,37.256095,37.606643,37.957191,38.307739,38.7125662,39.1173934,39.5222206,39.9270478,40.331875,40.978517,41.625159,42.271801,42.918443,43.565085,43.7119722,43.8588594,44.0057466,44.1526338,44.299521,45.5913024,46.8830838,48.1748652,49.4666466,50.758428,51.5332256,52.3080232,53.0828208,53.8576184,54.632416,55.3961882,56.1599604,56.9237326,57.6875048,58.451277,59.0273794,59.6034818,60.1795842,
Spain,ESP,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,68.2571768,68.8762824,69.495388,69.8767296,70.2580712,70.6394128,71.0207544,71.402096,71.7402844,72.0784728,72.4166612,72.7548496,73.093038,73.5268442,73.9606504,74.3944566,74.8282628,75.262069,75.7178502,76.1736314,76.6294126,77.0851938,77.540975,77.667547,77.794119,77.920691,78.047263,78.173835,78.2968318,78.4198286,78.5428254,78.6658222,78.788819,79.2143024,79.6397858,80.0652692,80.4907526,80.916236,81.286467,81.656698,82.026929,82.39716,82.767391,83.1795486,83.5917062,84.0038638,84.4160214,84.828179,85.2395706,85.6509622,86.0623538,86.4737454,86.885137,87.1194988,87.3538606,87.5882224,87.8225842,88.056946,88.209913,88.36288,88.515847,
Estonia,EST,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,61.4413138,62.2235584,63.005803,63.116658,63.227513,63.338368,63.449223,63.560078,63.3253612,63.0906444,62.8559276,62.6212108,62.386494,61.7072272,61.0279604,60.3486936,59.6694268,58.99016,58.7067548,58.4233496,58.1399444,57.8565392,57.573134,58.1677128,58.7622916,59.3568704,59.9514492,60.546028,59.0108676,57.4757072,55.9405468,54.4053864,52.870226,52.9312492,52.9922724,53.0532956,53.1143188,53.175342,54.2524286,55.3295152,56.4066018,57.4836884,58.560775,59.6047586,60.6487422,61.6927258,62.7367094,63.780693,65.4274412,67.0741894,68.7209376,70.3676858,72.014434,72.902948,73.791462,74.679976,75.56849,76.457004,76.7958396,77.1346752,77.4735108,
Ethiopia,ETH,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,26.0993564,26.9240142,27.748672,28.2866334,28.8245948,29.3625562,29.9005176,30.438479,30.8174984,31.1965178,31.5755372,31.9545566,32.333576,32.5381928,32.7428096,32.9474264,33.1520432,33.35666,33.16328,32.9699,32.77652,32.58314,32.38976,33.0893952,33.7890304,34.4886656,35.1883008,35.887936,36.2850574,36.6821788,37.0793002,37.4764216,37.873543,38.3320774,38.7906118,39.2491462,39.7076806,40.166215,40.8433502,41.5204854,42.1976206,42.8747558,43.551891,45.3093486,47.0668062,48.8242638,50.5817214,52.339179,53.845488,55.351797,56.858106,58.364415,59.870724,60.5543568,61.2379896,61.9216224,62.6052552,63.288888,63.8354848,64.3820816,64.9286784,
European Union,EUU,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,66.74181914,67.13160166,67.52103119,67.6803822,67.83991895,68.00072248,68.16152689,68.32035398,68.53176495,68.74329948,68.95660083,69.17032728,69.38029191,69.55227123,69.72385074,69.89536626,70.06988627,70.24863665,70.4780501,70.71096857,70.94495367,71.17888885,71.40897392,71.68873762,71.96825901,72.24963223,72.52972728,72.81246989,73.01259295,73.2179328,73.42378177,73.63809071,73.85121888,74.32855914,74.80050753,75.27355322,75.74584525,76.21918319,76.72405673,77.22609057,77.73549333,78.25659239,78.77935565,79.1578072,79.53673478,79.91667422,80.29751946,80.6880517,81.11686037,81.5359259,81.95605042,82.36681539,82.78189924,83.05116607,83.32181672,83.59096506,83.86381054,84.13996285,84.41210106,84.67557382,84.94025627,
Fragile and conflict affected situations,FCS,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,34.75031099,35.42416283,36.07212699,36.51105539,36.95595427,37.41346115,37.88266777,38.36125821,38.7907784,39.20766327,39.60756466,40.0382465,40.45012952,40.76557167,41.07521278,41.38291287,41.68933347,41.99628545,42.1754344,42.36086946,42.5534364,42.77794281,42.99956198,43.49934985,43.99267982,44.47637502,44.96625182,45.44649088,45.43278528,45.41647293,45.4828445,45.48341769,45.49572696,45.49478179,45.49647275,45.5034631,45.5263171,45.55199759,45.85842834,46.16627038,46.47823846,46.80406405,47.13562824,47.81075429,48.48652538,49.16087447,49.84113381,50.5186168,51.28990934,52.04875696,52.80154596,53.56579087,54.33485893,54.94377394,55.54345886,56.1337813,56.71299908,57.2857366,57.69960347,58.11552187,58.53886931,
Finland,FIN,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,60.626422,60.721864,60.817306,60.8869288,60.9565516,61.0261744,61.0957972,61.16542,61.5003212,61.8352224,62.1701236,62.5050248,62.839926,63.523536,64.207146,64.890756,65.574366,66.257976,67.056764,67.855552,68.65434,69.453128,70.251916,70.5738652,70.8958144,71.2177636,71.5397128,71.861662,72.4893666,73.1170712,73.7447758,74.3724804,75.000185,75.5786862,76.1571874,76.7356886,77.3141898,77.892691,78.3022876,78.7118842,79.1214808,79.5310774,79.940674,80.1430768,80.3454796,80.5478824,80.7502852,80.952688,81.5169234,82.0811588,82.6453942,83.2096296,83.773865,84.0331534,84.2924418,84.5517302,84.8110186,85.070307,85.3415178,85.6127286,85.8839394,
Fiji,FJI,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,55.8115624,56.0195142,56.227466,56.164883,56.1023,56.039717,55.977134,55.914551,55.5170648,55.1195786,54.7220924,54.3246062,53.92712,54.2594398,54.5917596,54.9240794,55.2563992,55.588719,55.847362,56.106005,56.364648,56.623291,56.881934,57.2146674,57.5474008,57.8801342,58.2128676,58.545601,58.6142622,58.6829234,58.7515846,58.8202458,58.888907,58.681351,58.473795,58.266239,58.058683,57.851127,58.2638954,58.6766638,59.0894322,59.5022006,59.914969,59.9958426,60.0767162,60.1575898,60.2384634,60.319337,60.5986346,60.8779322,61.1572298,61.4365274,61.715825,61.7929914,61.8701578,61.9473242,62.0244906,62.101657,62.2503746,62.3990922,62.5478098,
France,FRA,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,65.3307448,65.6463584,65.961972,66.1233326,66.2846932,66.4460538,66.6074144,66.768775,67.1297096,67.4906442,67.8515788,68.2125134,68.573448,68.8809688,69.1884896,69.4960104,69.8035312,70.111052,70.4668522,70.8226524,71.1784526,71.5342528,71.890053,72.3143108,72.7385686,73.1628264,73.5870842,74.011342,74.4096486,74.8079552,75.2062618,75.6045684,76.002875,76.5069118,77.0109486,77.5149854,78.0190222,78.523059,78.9278508,79.3326426,79.7374344,80.1422262,80.547018,80.9052142,81.2634104,81.6216066,81.9798028,82.337999,82.6347206,82.9314422,83.2281638,83.5248854,83.821607,84.0354452,84.2492834,84.4631216,84.6769598,84.890798,85.101314,85.31183,85.522346,
Faroe Islands,FRO,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,46.681736,47.376214,48.070692,48.8009414,49.5311908,50.2614402,50.9916896,51.721939,52.4177084,53.1134778,53.8092472,54.5050166,55.200786,55.889461,56.578136,57.266811,57.955486,58.644161,59.027046,59.409931,59.792816,60.175701,60.558586,60.8222964,61.0860068,61.3497172,61.6134276,61.877138,62.0974072,62.3176764,62.5379456,62.7582148,62.978484,63.0912218,63.2039596,63.3166974,63.4294352,63.542173,63.7565364,63.9708998,64.1852632,64.3996266,64.61399,64.9570652,65.3001404,65.6432156,65.9862908,66.329366,66.525061,66.720756,66.916451,67.112146,67.307841,67.5541662,67.8004914,68.0468166,68.2931418,68.539467,68.7100834,68.8806998,69.0513162,
Gabon,GAB,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,28.2132304,28.5987352,28.98424,30.0614984,31.1387568,32.2160152,33.2932736,34.370532,35.4549324,36.5393328,37.6237332,38.7081336,39.792534,40.905065,42.017596,43.130127,44.242658,45.355189,46.5210178,47.6868466,48.8526754,50.0185042,51.184333,52.2264774,53.2686218,54.3107662,55.3529106,56.395055,56.3636948,56.3323346,56.3009744,56.2696142,56.238254,55.6562724,55.0742908,54.4923092,53.9103276,53.328346,52.3546952,51.3810444,50.4073936,49.4337428,48.460092,49.2142536,49.9684152,50.7225768,51.4767384,52.2309,53.590728,54.950556,56.310384,57.670212,59.03004,59.8399636,60.6498872,61.4598108,62.2697344,63.079658,63.3822852,63.6849124,63.9875396,
United Kingdom,GBR,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,67.9323388,68.0109744,68.08961,68.3359524,68.5822948,68.8286372,69.0749796,69.321322,69.5452526,69.7691832,69.9931138,70.2170444,70.440975,70.7543916,71.0678082,71.3812248,71.6946414,72.008058,72.5013582,72.9946584,73.4879586,73.9812588,74.474559,74.9452006,75.4158422,75.8864838,76.3571254,76.827767,77.3563068,77.8848466,78.4133864,78.9419262,79.470466,79.8655138,80.2605616,80.6556094,81.0506572,81.445705,81.8244636,82.2032222,82.5819808,82.9607394,83.339498,83.6521016,83.9647052,84.2773088,84.5899124,84.902516,85.2317318,85.5609476,85.8901634,86.2193792,86.548595,86.6324312,86.7162674,86.8001036,86.8839398,86.967776,87.1876336,87.4074912,87.6273488,
Georgia,GEO,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,54.6644466,55.4109218,56.157397,56.8755668,57.5937366,58.3119064,59.0300762,59.748246,60.2510878,60.7539296,61.2567714,61.7596132,62.262455,62.828125,63.393795,63.959465,64.525135,65.090805,65.0772142,65.0636234,65.0500326,65.0364418,65.022851,65.334639,65.646427,65.958215,66.270003,66.581791,66.4426064,66.3034218,66.1642372,66.0250526,65.885868,65.2169194,64.5479708,63.8790222,63.2100736,62.541125,63.0409218,63.5407186,64.0405154,64.5403122,65.040109,64.7129998,64.3858906,64.0587814,63.7316722,63.404563,63.7159784,64.0273938,64.3388092,64.6502246,64.96164,65.4506814,65.9397228,66.4287642,66.9178056,67.406847,67.715131,68.023415,68.331699,
Ghana,GHA,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,36.8040752,37.3552136,37.906352,38.3340534,38.7617548,39.1894562,39.6171576,40.044859,40.2542984,40.4637378,40.6731772,40.8826166,41.092056,41.5288616,41.9656672,42.4024728,42.8392784,43.276084,43.711025,44.145966,44.580907,45.015848,45.450789,46.1603738,46.8699586,47.5795434,48.2891282,48.998713,49.6979768,50.3972406,51.0965044,51.7957682,52.495032,52.1688514,51.8426708,51.5164902,51.1903096,50.864129,50.927204,50.990279,51.053354,51.116429,51.179504,52.066441,52.953378,53.840315,54.727252,55.614189,56.0617256,56.5092622,56.9567988,57.4043354,57.851872,58.3589296,58.8659872,59.3730448,59.8801024,60.38716,60.7848142,61.1824684,61.5801226,
Gibraltar,GIB,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,21.8542254,22.1522442,22.450263,22.681709,22.913155,23.144601,23.376047,23.607493,23.9295748,24.2516566,24.5737384,24.8958202,25.217902,25.8858382,26.5537744,27.2217106,27.8896468,28.557583,29.4746682,30.3917534,31.3088386,32.2259238,33.143009,34.7881936,36.4333782,38.0785628,39.7237474,41.368932,42.537859,43.706786,44.875713,46.04464,47.213567,47.1315484,47.0495298,46.9675112,46.8854926,46.803474,46.3816926,45.9599112,45.5381298,45.1163484,44.694567,45.5406416,46.3867162,47.2327908,48.0788654,48.92494,49.8188538,50.7127676,51.6066814,52.5005952,53.394509,54.2735166,55.1525242,56.0315318,56.9105394,57.789547,58.2662692,58.7429914,59.2197136,
"Gambia, The",GMB,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,18.2118512,18.4938506,18.77585,19.3552452,19.9346404,20.5140356,21.0934308,21.672826,22.8136816,23.9545372,25.0953928,26.2362484,27.377104,28.5455582,29.7140124,30.8824666,32.0509208,33.219375,34.363523,35.507671,36.651819,37.795967,38.940115,39.853946,40.767777,41.681608,42.595439,43.50927,43.8423656,44.1754612,44.5085568,44.8416524,45.174748,45.659642,46.144536,46.62943,47.114324,47.599218,48.1659278,48.7326376,49.2993474,49.8660572,50.432767,50.8807448,51.3287226,51.7767004,52.2246782,52.672656,53.0869458,53.5012356,53.9155254,54.3298152,54.744105,55.0968524,55.4495998,55.8023472,56.1550946,56.507842,57.0530208,57.5981996,58.1433784,
Guinea-Bissau,GNB,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,25.0978522,25.3710986,25.644345,25.9786632,26.3129814,26.6472996,26.9816178,27.315936,27.6476302,27.9793244,28.3110186,28.6427128,28.974407,29.3098464,29.6452858,29.9807252,30.3161646,30.651604,30.9756658,31.2997276,31.6237894,31.9478512,32.271913,32.5710026,32.8700922,33.1691818,33.4682714,33.767361,34.1063764,34.4453918,34.7844072,35.1234226,35.462438,35.6735036,35.8845692,36.0956348,36.3067004,36.517766,37.0229186,37.5280712,38.0332238,38.5383764,39.043529,39.359092,39.674655,39.990218,40.305781,40.621344,41.264522,41.9077,42.550878,43.194056,43.837234,44.4109192,44.9846044,45.5582896,46.1319748,46.70566,47.2147998,47.7239396,48.2330794,
Equatorial Guinea,GNQ,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,24.4608368,24.8324354,25.204034,25.57869,25.953346,26.328002,26.702658,27.077314,27.4688902,27.8604664,28.2520426,28.6436188,29.035195,29.4280316,29.8208682,30.2137048,30.6065414,30.999378,31.9239156,32.8484532,33.7729908,34.6975284,35.622066,36.078699,36.535332,36.991965,37.448598,37.905231,38.4651596,39.0250882,39.5850168,40.1449454,40.704874,41.3665696,42.0282652,42.6899608,43.3516564,44.013352,44.430114,44.846876,45.263638,45.6804,46.097162,46.2330042,46.3688464,46.5046886,46.6405308,46.776373,47.1114502,47.4465274,47.7816046,48.1166818,48.451759,48.8611798,49.2706006,49.6800214,50.0894422,50.498863,50.9851966,51.4715302,51.9578638,
Greece,GRC,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,65.6809976,66.5025098,67.324022,67.5587596,67.7934972,68.0282348,68.2629724,68.49771,69.011696,69.525682,70.039668,70.553654,71.06764,71.3511038,71.6345676,71.9180314,72.2014952,72.484959,72.936889,73.388819,73.840749,74.292679,74.744609,75.1964512,75.6482934,76.1001356,76.5519778,77.00382,77.8499684,78.6961168,79.5422652,80.3884136,81.234562,81.3557254,81.4768888,81.5980522,81.7192156,81.840379,82.0654,82.290421,82.515442,82.740463,82.965484,83.0685768,83.1716696,83.2747624,83.3778552,83.480948,83.6835938,83.8862396,84.0888854,84.2915312,84.494177,84.6286922,84.7632074,84.8977226,85.0322378,85.166753,85.4277904,85.6888278,85.9498652,
Grenada,GRD,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,58.2413492,58.7093326,59.177316,59.5357306,59.8941452,60.2525598,60.6109744,60.969389,61.2519496,61.5345102,61.8170708,62.0996314,62.382192,62.5650352,62.7478784,62.9307216,63.1135648,63.296408,63.17795,63.059492,62.941034,62.822576,62.704118,62.8534184,63.0027188,63.1520192,63.3013196,63.45062,64.2336606,65.0167012,65.7997418,66.5827824,67.365823,67.9918446,68.6178662,69.2438878,69.8699094,70.495931,70.8827004,71.2694698,71.6562392,72.0430086,72.429778,72.5131692,72.5965604,72.6799516,72.7633428,72.846734,72.718297,72.58986,72.461423,72.332986,72.204549,72.1608828,72.1172166,72.0735504,72.0298842,71.986218,72.0488088,72.1113996,72.1739904,
Greenland,GRL,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,37.7269558,38.3267904,38.926625,39.687961,40.449297,41.210633,41.971969,42.733305,43.4979314,44.2625578,45.0271842,45.7918106,46.556437,46.9455492,47.3346614,47.7237736,48.1128858,48.501998,48.8820526,49.2621072,49.6421618,50.0222164,50.402271,50.9361818,51.4700926,52.0040034,52.5379142,53.071825,53.6459792,54.2201334,54.7942876,55.3684418,55.942596,56.803972,57.665348,58.526724,59.3881,60.249476,60.9746282,61.6997804,62.4249326,63.1500848,63.875237,64.3133542,64.7514714,65.1895886,65.6277058,66.065823,66.6789678,67.2921126,67.9052574,68.5184022,69.131547,69.648152,70.164757,70.681362,71.197967,71.714572,72.049248,72.383924,72.7186,
Guam,GUM,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,55.2346436,56.0382918,56.84194,57.5828914,58.3238428,59.0647942,59.8057456,60.546697,61.2153762,61.8840554,62.5527346,63.2214138,63.890093,64.499174,65.108255,65.717336,66.326417,66.935498,67.4743912,68.0132844,68.5521776,69.0910708,69.629964,70.131078,70.632192,71.133306,71.63442,72.135534,72.5877908,73.0400476,73.4923044,73.9445612,74.396818,74.9665896,75.5363612,76.1061328,76.6759044,77.245676,77.8779396,78.5102032,79.1424668,79.7747304,80.406994,80.7988856,81.1907772,81.5826688,81.9745604,82.366452,82.6358952,82.9053384,83.1747816,83.4442248,83.713668,84.0306564,84.3476448,84.6646332,84.9816216,85.29861,85.6341884,85.9697668,86.3053452,
Guyana,GUY,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,52.0912658,52.3529154,52.614565,52.8661792,53.1177934,53.3694076,53.6210218,53.872636,53.954319,54.036002,54.117685,54.199368,54.281051,54.3035752,54.3260994,54.3486236,54.3711478,54.393672,54.4162388,54.4388056,54.4613724,54.4839392,54.506506,54.4171284,54.3277508,54.2383732,54.1489956,54.059618,54.2266656,54.3937132,54.5607608,54.7278084,54.894856,55.267659,55.640462,56.013265,56.386068,56.758871,56.5302724,56.3016738,56.0730752,55.8444766,55.615878,56.0731276,56.5303772,56.9876268,57.4448764,57.902126,58.321222,58.740318,59.159414,59.57851,59.997606,60.373273,60.74894,61.124607,61.500274,61.875941,62.0222668,62.1685926,62.3149184,
High income,HIC,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,64.81800748,65.15209867,65.4864923,65.70243774,65.92009967,66.13930427,66.35594475,66.57575422,66.91379175,67.25052658,67.58399242,67.92497932,68.25889546,68.68452734,69.11180309,69.54128419,69.97255763,70.40846385,70.80312645,71.20263145,71.60449039,72.00900199,72.41312388,72.76535688,73.1213425,73.48290742,73.84670995,74.21476702,74.5133223,74.81464451,75.1146459,75.42074202,75.71936925,76.18126497,76.64224556,77.10861251,77.57351319,78.03703461,78.46367489,78.88903581,79.31811873,79.75030009,80.18296988,80.50978778,80.83597134,81.16263085,81.49319938,81.82743647,82.14577375,82.45951782,82.77221644,83.07895162,83.38574042,83.52290843,83.66061802,83.79791716,83.93765724,84.07933261,84.27710238,84.47263103,84.66002407,
"Hong Kong SAR, China",HKG,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,58.7039466,59.9034628,61.102979,61.9627836,62.8225882,63.6823928,64.5421974,65.402002,66.0572416,66.7124812,67.3677208,68.0229604,68.6782,69.4767666,70.2753332,71.0738998,71.8724664,72.671033,73.4155898,74.1601466,74.9047034,75.6492602,76.393817,77.026627,77.659437,78.292247,78.925057,79.557867,79.942207,80.326547,80.710887,81.095227,81.479567,82.0493702,82.6191734,83.1889766,83.7587798,84.328583,84.7064564,85.0843298,85.4622032,85.8400766,86.21795,86.5142042,86.8104584,87.1067126,87.4029668,87.699221,87.8726074,88.0459938,88.2193802,88.3927666,88.566153,88.840452,89.114751,89.38905,89.663349,89.937648,90.0596504,90.1816528,90.3036552,
Honduras,HND,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,35.5846846,36.5023428,37.420001,38.237815,39.055629,39.873443,40.691257,41.509071,42.3380646,43.1670582,43.9960518,44.8250454,45.654039,46.5996948,47.5453506,48.4910064,49.4366622,50.382318,51.4807548,52.5791916,53.6776284,54.7760652,55.874502,57.0073388,58.1401756,59.2730124,60.4058492,61.538686,62.1814184,62.8241508,63.4668832,64.1096156,64.752348,65.3903092,66.0282704,66.6662316,67.3041928,67.942154,68.3716854,68.8012168,69.2307482,69.6602796,70.089811,70.4590442,70.8282774,71.1975106,71.5667438,71.935977,72.2778034,72.6196298,72.9614562,73.3032826,73.645109,73.9542962,74.2634834,74.5726706,74.8818578,75.191045,75.4468176,75.7025902,75.9583628,
Heavily indebted poor countries (HIPC),HPC,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,28.13074205,28.68413026,29.23889335,29.74952238,30.25710144,30.76072264,31.26686485,31.76862474,32.29315682,32.81595638,33.33801055,33.86783371,34.39666332,34.9137,35.42947075,35.94416088,36.46028627,36.97597828,37.38755777,37.80263361,38.22096173,38.6477333,39.07237937,39.40963062,39.73896347,40.06004871,40.3793328,40.69091737,40.61755825,40.53816969,40.46333558,40.41738573,40.40066015,40.51199921,40.60467303,40.67823256,40.74285916,40.7973115,41.30922749,41.81860299,42.32844416,42.84721398,43.36894011,44.4825984,45.5933641,46.7009123,47.80963509,48.91642362,49.9667171,51.01789893,52.07098472,53.13285433,54.19669653,55.0158945,55.83167772,56.64363375,57.45239888,58.25920068,58.73614316,59.2119382,59.68721639,
Croatia,HRV,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,57.1034578,57.4309224,57.758387,58.0124876,58.2665882,58.5206888,58.7747894,59.02889,59.4061602,59.7834304,60.1607006,60.5379708,60.915241,61.0911954,61.2671498,61.4431042,61.6190586,61.795013,62.1233556,62.4516982,62.7800408,63.1083834,63.436726,64.0435942,64.6504624,65.2573306,65.8641988,66.471067,66.7892346,67.1074022,67.4255698,67.7437374,68.061905,68.9350484,69.8081918,70.6813352,71.5544786,72.427622,72.6240664,72.8205108,73.0169552,73.2133996,73.409844,73.9531708,74.4964976,75.0398244,75.5831512,76.126478,76.5396442,76.9528104,77.3659766,77.7791428,78.192309,78.6355786,79.0788482,79.5221178,79.9653874,80.408657,80.7134398,81.0182226,81.3230054,
Haiti,HTI,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,31.4738632,31.8825196,32.291176,32.7736064,33.2560368,33.7384672,34.2208976,34.703328,35.2318986,35.7604692,36.2890398,36.8176104,37.346181,38.0452726,38.7443642,39.4434558,40.1425474,40.841639,41.2930314,41.7444238,42.1958162,42.6472086,43.098601,43.4786642,43.8587274,44.2387906,44.6188538,44.998917,45.360677,45.722437,46.084197,46.445957,46.807717,47.154151,47.500585,47.847019,48.193453,48.539887,48.8204228,49.1009586,49.3814944,49.6620302,49.942566,50.599382,51.256198,51.913014,52.56983,53.226646,53.804448,54.38225,54.960052,55.537854,56.115656,56.7673738,57.4190916,58.0708094,58.7225272,59.374245,59.795671,60.217097,60.638523,
Hungary,HUN,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,66.7354816,67.3215898,67.907698,67.9526604,67.9976228,68.0425852,68.0875476,68.13251,67.8493346,67.5661592,67.2829838,66.9998084,66.716633,66.2898506,65.8630682,65.4362858,65.0095034,64.582721,63.6016754,62.6206298,61.6395842,60.6585386,59.677493,59.4631782,59.2488634,59.0345486,58.8202338,58.605919,58.108582,57.611245,57.113908,56.616571,56.119234,56.760968,57.402702,58.044436,58.68617,59.327904,60.1375128,60.9471216,61.7567304,62.5663392,63.375948,63.826196,64.276444,64.726692,65.17694,65.627188,66.5517132,67.4762384,68.4007636,69.3252888,70.249814,70.8390166,71.4282192,72.0174218,72.6066244,73.195827,73.5097468,73.8236666,74.1375864,
IBRD only,IBD,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,36.81400224,37.48878039,38.13416885,39.89093121,41.63915884,43.36813902,45.09916221,46.82779675,47.9093425,48.99346616,50.07969698,51.16802719,52.2529403,53.17665976,54.09906405,55.0203811,55.95516811,56.88963177,57.33752876,57.79154326,58.24892577,58.72546395,59.20893188,59.78206477,60.34520796,60.90307515,61.46105501,62.01387216,62.22647414,62.44055346,62.66234095,62.87834274,63.1122735,63.48948422,63.86377491,64.22984506,64.61619367,64.98695621,65.46866529,65.95564745,66.45556488,66.96003173,67.47930591,67.96285007,68.43808253,68.90040189,69.35892417,69.80567998,70.30784964,70.80666058,71.30550751,71.80717761,72.31108276,72.71870899,73.12286302,73.52228545,73.92112456,74.31923388,74.57639655,74.83190285,75.0871183,
